Country,State,District,Year,"Apprentices Enrolled In The Program (UOM:Number), Scaling Factor:1","Training Centers Established For The Program (UOM:Number), Scaling Factor:1"
India,West Bengal,Coochbehar,"Financial Year (Apr - Mar), 2016",27,128
India,West Bengal,Dakshin Dinajpur,"Financial Year (Apr - Mar), 2016",0,0
India,West Bengal,Darjeeling,"Financial Year (Apr - Mar), 2016",0,6
India,West Bengal,Hooghly,"Financial Year (Apr - Mar), 2016",40,21
India,West Bengal,Howrah,"Financial Year (Apr - Mar), 2016",94,17
India,West Bengal,Jalpaiguri,"Financial Year (Apr - Mar), 2016",0,24
India,West Bengal,Jhargram,"Financial Year (Apr - Mar), 2016",0,0
India,West Bengal,Kalimpong,"Financial Year (Apr - Mar), 2016",0,0
India,West Bengal,Kolkata,"Financial Year (Apr - Mar), 2016",272,48
India,West Bengal,Malda,"Financial Year (Apr - Mar), 2016",0,0
India,West Bengal,Murshidabad,"Financial Year (Apr - Mar), 2016",32,1
India,West Bengal,Nadia,"Financial Year (Apr - Mar), 2016",5,3
India,West Bengal,North 24 Parganas,"Financial Year (Apr - Mar), 2016",324,22
India,West Bengal,Paschim Bardhaman,"Financial Year (Apr - Mar), 2016",0,0
India,West Bengal,Paschim Medinipur,"Financial Year (Apr - Mar), 2016",77,5
India,West Bengal,Purba Bardhaman,"Financial Year (Apr - Mar), 2016",57,10
India,West Bengal,Purba Medinipur,"Financial Year (Apr - Mar), 2016",136,82
India,West Bengal,Purulia,"Financial Year (Apr - Mar), 2016",0,1
India,West Bengal,South 24 Parganas,"Financial Year (Apr - Mar), 2016",70,11
India,West Bengal,Uttar Dinajpur,"Financial Year (Apr - Mar), 2016",0,0
India,Andaman and Nicobar Islands,Nicobars,"Financial Year (Apr - Mar), 2015",0,0
India,Andaman and Nicobar Islands,North and Middle Andaman,"Financial Year (Apr - Mar), 2015",0,0
India,Andaman and Nicobar Islands,South Andamans,"Financial Year (Apr - Mar), 2015",0,0
India,Andhra Pradesh,Ananthapuramu,"Financial Year (Apr - Mar), 2015",112,9
India,Andhra Pradesh,Chittoor,"Financial Year (Apr - Mar), 2015",176,10
India,Andhra Pradesh,East Godavari,"Financial Year (Apr - Mar), 2015",369,40
India,Andhra Pradesh,Guntur,"Financial Year (Apr - Mar), 2015",293,3
India,Andhra Pradesh,Krishna,"Financial Year (Apr - Mar), 2015",591,22
India,Andhra Pradesh,Kurnool,"Financial Year (Apr - Mar), 2015",139,20
India,Andhra Pradesh,Prakasam,"Financial Year (Apr - Mar), 2015",58,1
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,"Financial Year (Apr - Mar), 2015",153,6
India,Andhra Pradesh,Srikakulam,"Financial Year (Apr - Mar), 2015",134,5
India,Andhra Pradesh,Visakhapatnam,"Financial Year (Apr - Mar), 2015",452,41
India,Andhra Pradesh,Vizianagaram,"Financial Year (Apr - Mar), 2015",39,3
India,Andhra Pradesh,West Godavari,"Financial Year (Apr - Mar), 2015",319,13
India,Andhra Pradesh,Y.S.R.,"Financial Year (Apr - Mar), 2015",6,3
India,Arunachal Pradesh,Anjaw,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Changlang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Dibang Valley,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,East Kameng,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,East Siang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Kamle,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Kra Daadi,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Kurung Kumey,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Leparada,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Lohit,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Longding,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Lower Dibang Valley,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Lower Siang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Lower Subansiri,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Namsai,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Pakke Kessang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Papum Pare,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Shi Yomi,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Siang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Tawang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Tirap,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Upper Siang,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,Upper Subansiri,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,West Kameng,"Financial Year (Apr - Mar), 2015",0,0
India,Arunachal Pradesh,West Siang,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Baksa,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Barpeta,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Biswanath,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Bongaigaon,"Financial Year (Apr - Mar), 2015",54,0
India,Assam,Cachar,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Charaideo,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Chirang,"Financial Year (Apr - Mar), 2015",29,1
India,Assam,Darrang,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Dhemaji,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Dhubri,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Dibrugarh,"Financial Year (Apr - Mar), 2015",68,0
India,Assam,Dima Hasao,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Goalpara,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Golaghat,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Hailakandi,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Hojai,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Jorhat,"Financial Year (Apr - Mar), 2015",5,0
India,Assam,Kamrup,"Financial Year (Apr - Mar), 2015",0,1
India,Assam,Kamrup Metro,"Financial Year (Apr - Mar), 2015",43,0
India,Assam,Karbi Anglong,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Karimganj,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Kokrajhar,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Lakhimpur,"Financial Year (Apr - Mar), 2015",35,1
India,Assam,Majuli,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Marigaon,"Financial Year (Apr - Mar), 2015",24,0
India,Assam,Nagaon,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Nalbari,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Sivasagar,"Financial Year (Apr - Mar), 2015",105,0
India,Assam,Sonitpur,"Financial Year (Apr - Mar), 2015",6,0
India,Assam,South Salmara Mancachar,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,Tinsukia,"Financial Year (Apr - Mar), 2015",42,0
India,Assam,Udalguri,"Financial Year (Apr - Mar), 2015",0,0
India,Assam,West Karbi Anglong,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Araria,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Arwal,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Aurangabad,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Banka,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Begusarai,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Bhagalpur,"Financial Year (Apr - Mar), 2015",6,0
India,Bihar,Bhojpur,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Buxar,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Darbhanga,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Gaya,"Financial Year (Apr - Mar), 2015",0,1
India,Bihar,Gopalganj,"Financial Year (Apr - Mar), 2015",4,0
India,Bihar,Jamui,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Jehanabad,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Kaimur (Bhabua),"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Katihar,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Khagaria,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Kishanganj,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Lakhisarai,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Madhepura,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Madhubani,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Munger,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Muzaffarpur,"Financial Year (Apr - Mar), 2015",43,0
India,Bihar,Nalanda,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Nawada,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Pashchim Champaran,"Financial Year (Apr - Mar), 2015",16,0
India,Bihar,Patna,"Financial Year (Apr - Mar), 2015",16,5
India,Bihar,Purbi Champaran,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Purnia,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Rohtas,"Financial Year (Apr - Mar), 2015",0,1
India,Bihar,Saharsa,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Samastipur,"Financial Year (Apr - Mar), 2015",54,0
India,Bihar,Saran,"Financial Year (Apr - Mar), 2015",0,1
India,Bihar,Sheikhpura,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Sheohar,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Sitamarhi,"Financial Year (Apr - Mar), 2015",17,0
India,Bihar,Siwan,"Financial Year (Apr - Mar), 2015",0,1
India,Bihar,Supaul,"Financial Year (Apr - Mar), 2015",0,0
India,Bihar,Vaishali,"Financial Year (Apr - Mar), 2015",4,0
India,Chandigarh,Chandigarh,"Financial Year (Apr - Mar), 2015",41,9
India,Chhattisgarh,Balod,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Balodabazar-Bhatapara,"Financial Year (Apr - Mar), 2015",20,0
India,Chhattisgarh,Balrampur Ramanujganj,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Bastar,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Bemetara,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Bijapur,"Financial Year (Apr - Mar), 2015",57,1
India,Chhattisgarh,Bilaspur,"Financial Year (Apr - Mar), 2015",82,6
India,Chhattisgarh,Dakshin Bastar Dantewada,"Financial Year (Apr - Mar), 2015",74,2
India,Chhattisgarh,Dhamtari,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Durg,"Financial Year (Apr - Mar), 2015",40,10
India,Chhattisgarh,Gariyaband,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Gaurela Pendra Marwahi,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Janjgir-Champa,"Financial Year (Apr - Mar), 2015",27,0
India,Chhattisgarh,Jashpur,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Kabeerdham,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Kondagaon,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Korba,"Financial Year (Apr - Mar), 2015",154,5
India,Chhattisgarh,Korea,"Financial Year (Apr - Mar), 2015",12,3
India,Chhattisgarh,Mahasamund,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Mungeli,"Financial Year (Apr - Mar), 2015",2,0
India,Chhattisgarh,Narayanpur,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Raigarh,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Raipur,"Financial Year (Apr - Mar), 2015",99,8
India,Chhattisgarh,Rajnandgaon,"Financial Year (Apr - Mar), 2015",5,1
India,Chhattisgarh,Sukma,"Financial Year (Apr - Mar), 2015",0,0
India,Chhattisgarh,Surajpur,"Financial Year (Apr - Mar), 2015",11,3
India,Chhattisgarh,Surguja,"Financial Year (Apr - Mar), 2015",17,6
India,Chhattisgarh,Uttar Bastar Kanker,"Financial Year (Apr - Mar), 2015",0,0
India,Delhi,Central,"Financial Year (Apr - Mar), 2015",17,2
India,Delhi,East,"Financial Year (Apr - Mar), 2015",2,2
India,Delhi,New Delhi,"Financial Year (Apr - Mar), 2015",116,16
India,Delhi,North,"Financial Year (Apr - Mar), 2015",13,4
India,Delhi,North East,"Financial Year (Apr - Mar), 2015",0,0
India,Delhi,North West,"Financial Year (Apr - Mar), 2015",7,3
India,Delhi,Shahdara,"Financial Year (Apr - Mar), 2015",0,0
India,Delhi,South,"Financial Year (Apr - Mar), 2015",150,16
India,Delhi,South East,"Financial Year (Apr - Mar), 2015",0,0
India,Delhi,South West,"Financial Year (Apr - Mar), 2015",31,9
India,Delhi,West,"Financial Year (Apr - Mar), 2015",33,8
India,Goa,North Goa,"Financial Year (Apr - Mar), 2015",28,4
India,Goa,South Goa,"Financial Year (Apr - Mar), 2015",32,4
India,Gujarat,Ahmadabad,"Financial Year (Apr - Mar), 2015",1857,852
India,Gujarat,Amreli,"Financial Year (Apr - Mar), 2015",253,31
India,Gujarat,Anand,"Financial Year (Apr - Mar), 2015",385,89
India,Gujarat,Arvalli,"Financial Year (Apr - Mar), 2015",52,15
India,Gujarat,Banas Kantha,"Financial Year (Apr - Mar), 2015",215,82
India,Gujarat,Bharuch,"Financial Year (Apr - Mar), 2015",1296,187
India,Gujarat,Bhavnagar,"Financial Year (Apr - Mar), 2015",344,8
India,Gujarat,Botad,"Financial Year (Apr - Mar), 2015",59,0
India,Gujarat,Chhotaudepur,"Financial Year (Apr - Mar), 2015",12,2
India,Gujarat,Dang,"Financial Year (Apr - Mar), 2015",0,1
India,Gujarat,Devbhumi Dwarka,"Financial Year (Apr - Mar), 2015",142,5
India,Gujarat,Dohad,"Financial Year (Apr - Mar), 2015",157,4
India,Gujarat,Gandhinagar,"Financial Year (Apr - Mar), 2015",389,224
India,Gujarat,Gir Somnath,"Financial Year (Apr - Mar), 2015",105,32
India,Gujarat,Jamnagar,"Financial Year (Apr - Mar), 2015",338,23
India,Gujarat,Junagadh,"Financial Year (Apr - Mar), 2015",268,75
India,Gujarat,Kachchh,"Financial Year (Apr - Mar), 2015",709,85
India,Gujarat,Kheda,"Financial Year (Apr - Mar), 2015",424,26
India,Gujarat,Mahesana,"Financial Year (Apr - Mar), 2015",516,163
India,Gujarat,Mahisagar,"Financial Year (Apr - Mar), 2015",19,1
India,Gujarat,Morbi,"Financial Year (Apr - Mar), 2015",65,1
India,Gujarat,Narmada,"Financial Year (Apr - Mar), 2015",10,0
India,Gujarat,Navsari,"Financial Year (Apr - Mar), 2015",418,55
India,Gujarat,Panch Mahals,"Financial Year (Apr - Mar), 2015",536,70
India,Gujarat,Patan,"Financial Year (Apr - Mar), 2015",93,22
India,Gujarat,Porbandar,"Financial Year (Apr - Mar), 2015",142,1
India,Gujarat,Rajkot,"Financial Year (Apr - Mar), 2015",568,77
India,Gujarat,Sabar Kantha,"Financial Year (Apr - Mar), 2015",343,40
India,Gujarat,Surat,"Financial Year (Apr - Mar), 2015",983,504
India,Gujarat,Surendranagar,"Financial Year (Apr - Mar), 2015",155,58
India,Gujarat,Tapi,"Financial Year (Apr - Mar), 2015",11,4
India,Gujarat,Vadodara,"Financial Year (Apr - Mar), 2015",2380,455
India,Gujarat,Valsad,"Financial Year (Apr - Mar), 2015",478,204
India,Haryana,Ambala,"Financial Year (Apr - Mar), 2015",102,8
India,Haryana,Bhiwani,"Financial Year (Apr - Mar), 2015",133,20
India,Haryana,Charki Dadri,"Financial Year (Apr - Mar), 2015",55,2
India,Haryana,Faridabad,"Financial Year (Apr - Mar), 2015",241,14
India,Haryana,Fatehabad,"Financial Year (Apr - Mar), 2015",53,8
India,Haryana,Gurugram,"Financial Year (Apr - Mar), 2015",143,8
India,Haryana,Hisar,"Financial Year (Apr - Mar), 2015",148,21
India,Haryana,Jhajjar,"Financial Year (Apr - Mar), 2015",29,0
India,Haryana,Jind,"Financial Year (Apr - Mar), 2015",135,39
India,Haryana,Kaithal,"Financial Year (Apr - Mar), 2015",63,6
India,Haryana,Karnal,"Financial Year (Apr - Mar), 2015",211,17
India,Haryana,Kurukshetra,"Financial Year (Apr - Mar), 2015",62,1
India,Haryana,Mahendragarh,"Financial Year (Apr - Mar), 2015",3,0
India,Haryana,Nuh,"Financial Year (Apr - Mar), 2015",5,0
India,Haryana,Palwal,"Financial Year (Apr - Mar), 2015",17,0
India,Haryana,Panchkula,"Financial Year (Apr - Mar), 2015",29,3
India,Haryana,Panipat,"Financial Year (Apr - Mar), 2015",108,9
India,Haryana,Rewari,"Financial Year (Apr - Mar), 2015",34,2
India,Haryana,Rohtak,"Financial Year (Apr - Mar), 2015",53,8
India,Haryana,Sirsa,"Financial Year (Apr - Mar), 2015",79,0
India,Haryana,Sonipat,"Financial Year (Apr - Mar), 2015",63,2
India,Haryana,Yamunanagar,"Financial Year (Apr - Mar), 2015",43,2
India,Himachal Pradesh,Bilaspur,"Financial Year (Apr - Mar), 2015",42,1
India,Himachal Pradesh,Chamba,"Financial Year (Apr - Mar), 2015",9,5
India,Himachal Pradesh,Hamirpur,"Financial Year (Apr - Mar), 2015",0,0
India,Himachal Pradesh,Kangra,"Financial Year (Apr - Mar), 2015",48,12
India,Himachal Pradesh,Kinnaur,"Financial Year (Apr - Mar), 2015",0,0
India,Himachal Pradesh,Kullu,"Financial Year (Apr - Mar), 2015",19,0
India,Himachal Pradesh,Lahul and Spiti,"Financial Year (Apr - Mar), 2015",0,0
India,Himachal Pradesh,Mandi,"Financial Year (Apr - Mar), 2015",27,2
India,Himachal Pradesh,Shimla,"Financial Year (Apr - Mar), 2015",52,4
India,Himachal Pradesh,Sirmaur,"Financial Year (Apr - Mar), 2015",1,1
India,Himachal Pradesh,Solan,"Financial Year (Apr - Mar), 2015",145,8
India,Himachal Pradesh,Una,"Financial Year (Apr - Mar), 2015",12,3
India,Jammu and Kashmir,Anantnag,"Financial Year (Apr - Mar), 2015",6,0
India,Jammu and Kashmir,Bandipora,"Financial Year (Apr - Mar), 2015",1,0
India,Jammu and Kashmir,Baramulla,"Financial Year (Apr - Mar), 2015",7,0
India,Jammu and Kashmir,Budgam,"Financial Year (Apr - Mar), 2015",2,1
India,Jammu and Kashmir,Doda,"Financial Year (Apr - Mar), 2015",0,0
India,Jammu and Kashmir,Ganderbal,"Financial Year (Apr - Mar), 2015",4,0
India,Jammu and Kashmir,Jammu,"Financial Year (Apr - Mar), 2015",125,11
India,Jammu and Kashmir,Kathua,"Financial Year (Apr - Mar), 2015",14,0
India,Jammu and Kashmir,Kishtwar,"Financial Year (Apr - Mar), 2015",0,0
India,Jammu and Kashmir,Kulgam,"Financial Year (Apr - Mar), 2015",0,0
India,Jammu and Kashmir,Kupwara,"Financial Year (Apr - Mar), 2015",1,0
India,Jammu and Kashmir,Poonch,"Financial Year (Apr - Mar), 2015",2,0
India,Jammu and Kashmir,Pulwama,"Financial Year (Apr - Mar), 2015",15,1
India,Jammu and Kashmir,Rajouri,"Financial Year (Apr - Mar), 2015",1,0
India,Jammu and Kashmir,Ramban,"Financial Year (Apr - Mar), 2015",0,0
India,Jammu and Kashmir,Reasi,"Financial Year (Apr - Mar), 2015",0,2
India,Jammu and Kashmir,Samba,"Financial Year (Apr - Mar), 2015",17,3
India,Jammu and Kashmir,Shopian,"Financial Year (Apr - Mar), 2015",0,0
India,Jammu and Kashmir,Srinagar,"Financial Year (Apr - Mar), 2015",23,5
India,Jammu and Kashmir,Udhampur,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Bokaro,"Financial Year (Apr - Mar), 2015",112,3
India,Jharkhand,Chatra,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Deoghar,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Dhanbad,"Financial Year (Apr - Mar), 2015",54,4
India,Jharkhand,Dumka,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,East Singhbum,"Financial Year (Apr - Mar), 2015",4042,0
India,Jharkhand,Garhwa,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Giridih,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Godda,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Gumla,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Hazaribagh,"Financial Year (Apr - Mar), 2015",1,1
India,Jharkhand,Jamtara,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Khunti,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Koderma,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Latehar,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Lohardaga,"Financial Year (Apr - Mar), 2015",120,0
India,Jharkhand,Pakur,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Palamu,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Ramgarh,"Financial Year (Apr - Mar), 2015",37,0
India,Jharkhand,Ranchi,"Financial Year (Apr - Mar), 2015",83,2
India,Jharkhand,Sahebganj,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,Saraikela Kharsawan,"Financial Year (Apr - Mar), 2015",477,1
India,Jharkhand,Simdega,"Financial Year (Apr - Mar), 2015",0,0
India,Jharkhand,West Singhbhum,"Financial Year (Apr - Mar), 2015",267,0
India,Karnataka,Bagalkote,"Financial Year (Apr - Mar), 2015",34,0
India,Karnataka,Ballari,"Financial Year (Apr - Mar), 2015",41,0
India,Karnataka,Belagavi,"Financial Year (Apr - Mar), 2015",48,47
India,Karnataka,Bengaluru Rural,"Financial Year (Apr - Mar), 2015",31,5
India,Karnataka,Bengaluru Urban,"Financial Year (Apr - Mar), 2015",712,41
India,Karnataka,Bidar,"Financial Year (Apr - Mar), 2015",1,0
India,Karnataka,Chamarajanagara,"Financial Year (Apr - Mar), 2015",39,0
India,Karnataka,Chikkaballapura,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Chikkamagaluru,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Chitradurga,"Financial Year (Apr - Mar), 2015",12,1
India,Karnataka,Dakshina Kannada,"Financial Year (Apr - Mar), 2015",31,9
India,Karnataka,Davangere,"Financial Year (Apr - Mar), 2015",8,0
India,Karnataka,Dharwad,"Financial Year (Apr - Mar), 2015",323,7
India,Karnataka,Gadag,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Hassan,"Financial Year (Apr - Mar), 2015",202,9
India,Karnataka,Haveri,"Financial Year (Apr - Mar), 2015",31,0
India,Karnataka,Kalaburagi,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Kodagu,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Kolar,"Financial Year (Apr - Mar), 2015",261,1
India,Karnataka,Koppal,"Financial Year (Apr - Mar), 2015",39,0
India,Karnataka,Mandya,"Financial Year (Apr - Mar), 2015",12,5
India,Karnataka,Mysuru,"Financial Year (Apr - Mar), 2015",121,44
India,Karnataka,Raichur,"Financial Year (Apr - Mar), 2015",48,1
India,Karnataka,Ramanagara,"Financial Year (Apr - Mar), 2015",44,0
India,Karnataka,Shivamogga,"Financial Year (Apr - Mar), 2015",45,3
India,Karnataka,Tumakuru,"Financial Year (Apr - Mar), 2015",6,4
India,Karnataka,Udupi,"Financial Year (Apr - Mar), 2015",2,2
India,Karnataka,Uttara Kannada,"Financial Year (Apr - Mar), 2015",316,1
India,Karnataka,Vijayapura,"Financial Year (Apr - Mar), 2015",0,0
India,Karnataka,Yadgir,"Financial Year (Apr - Mar), 2015",1,0
India,Kerala,Alappuzha,"Financial Year (Apr - Mar), 2015",283,4
India,Kerala,Ernakulam,"Financial Year (Apr - Mar), 2015",343,19
India,Kerala,Idukki,"Financial Year (Apr - Mar), 2015",23,0
India,Kerala,Kannur,"Financial Year (Apr - Mar), 2015",414,2
India,Kerala,Kasaragod,"Financial Year (Apr - Mar), 2015",4,0
India,Kerala,Kollam,"Financial Year (Apr - Mar), 2015",149,2
